team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,29,039,201812,01,구슬,F,35:04,1-2,2-5,4-7,0,3,3,4,5,2,2,0,12
OK저축은행,29,039,201812,01,한채진,F,33:54,0-2,1-4,3-4,0,2,2,2,5,2,2,0,6
OK저축은행,29,039,201812,01,안혜지,G,33:48,0-2,4-5,0-0,3,3,6,8,4,0,5,0,12
OK저축은행,29,039,201812,01,단타스,C,30:00,9-14,0-2,13-16,1,5,6,1,1,3,5,0,31
OK저축은행,29,039,201812,01,김소담,C,24:46,2-6,0-1,2-2,0,1,1,2,0,0,1,0,6
OK저축은행,29,039,201812,01,정유진,G,19:59,0-0,1-4,0-0,0,2,2,1,3,0,0,0,3
OK저축은행,29,039,201812,01,조은주,F,08:44,0-1,1-1,2-2,1,2,3,2,3,2,1,0,5
OK저축은행,29,039,201812,01,진안,C,07:36,2-2,0-0,4-4,2,1,3,0,2,0,0,0,8
OK저축은행,29,039,201812,01,정선화,C,06:09,1-3,0-0,0-0,3,3,6,0,1,0,1,1,2
OK저축은행,29,039,201812,01,팀합계,팀합계,200:00,15-32,9-22,28-35,10,22,32,20,24,9,17,1,85
