team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,36,039,201812,01,안혜지,G,40:00,1-4,1-4,0-0,1,0,1,12,1,0,4,0,5
OK저축은행,36,039,201812,01,한채진,F,38:27,1-4,3-9,3-4,2,3,5,4,4,6,1,1,14
OK저축은행,36,039,201812,01,구슬,F,30:59,0-3,0-4,3-4,4,1,5,0,3,1,3,0,3
OK저축은행,36,039,201812,01,단타스,C,30:00,7-15,0-7,4-7,2,8,10,1,4,0,3,0,18
OK저축은행,36,039,201812,01,진안,C,16:26,5-5,0-0,0-3,5,0,5,0,1,1,2,0,10
OK저축은행,36,039,201812,01,김소담,C,14:32,1-2,0-0,0-0,0,2,2,0,1,1,0,0,2
OK저축은행,36,039,201812,01,조은주,F,14:17,1-3,0-1,3-4,2,2,4,1,1,1,0,0,5
OK저축은행,36,039,201812,01,정선화,C,10:00,2-3,0-0,2-2,1,1,2,0,1,0,0,0,6
OK저축은행,36,039,201812,01,정유진,G,05:19,0-1,1-3,0-0,0,0,0,0,0,0,0,0,3
OK저축은행,36,039,201812,01,팀합계,팀합계,200:00,18-40,5-28,15-24,17,17,34,18,16,10,13,1,66
