team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,5,039,201811,01,안혜지,G,40:00,1-2,1-2,0-0,1,2,3,6,3,0,2,0,5
OK저축은행,5,039,201811,01,단타스,C,30:00,10-18,0-2,2-2,4,6,10,3,3,0,2,0,22
OK저축은행,5,039,201811,01,한채진,F,30:00,1-3,1-2,1-2,1,0,1,5,2,0,0,0,6
OK저축은행,5,039,201811,01,구슬,F,27:59,1-2,1-6,0-0,1,3,4,0,2,0,2,1,5
OK저축은행,5,039,201811,01,김소담,C,26:12,7-9,0-1,0-0,1,3,4,0,2,3,2,0,14
OK저축은행,5,039,201811,01,노현지,F,18:55,2-3,0-4,4-4,0,1,1,2,1,2,4,0,8
OK저축은행,5,039,201811,01,정유진,G,09:47,1-1,1-1,0-0,0,0,0,0,0,0,1,0,5
OK저축은행,5,039,201811,01,진안,C,06:36,1-5,0-0,1-1,2,3,5,0,0,0,1,0,3
OK저축은행,5,039,201811,01,정선화,C,05:50,0-4,0-0,0-0,0,2,2,1,0,0,0,1,0
OK저축은행,5,039,201811,01,조은주,F,04:41,0-0,1-1,0-0,0,0,0,0,1,1,1,0,3
OK저축은행,5,039,201811,01,팀합계,팀합계,200:00,24-47,5-19,8-9,10,20,30,17,14,6,15,2,71
