team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,74,039,201902,01,김단비,F,36:50,3-5,1-3,1-2,2,0,2,3,2,2,0,2,10
KEB하나,74,039,201902,01,강이슬,F,31:50,3-8,2-5,1-2,0,3,3,0,2,0,1,0,13
KEB하나,74,039,201902,01,고아라,F,28:45,1-4,1-4,0-0,0,3,3,1,3,0,2,0,5
KEB하나,74,039,201902,01,파커,C,28:18,7-13,1-3,2-2,2,8,10,2,1,1,0,0,19
KEB하나,74,039,201902,01,신지현,G,25:09,2-5,1-3,0-0,1,2,3,4,1,1,2,1,7
KEB하나,74,039,201902,01,김예진,F,15:56,0-0,1-3,0-0,0,0,0,1,3,0,0,0,3
KEB하나,74,039,201902,01,김지영,G,14:00,1-2,1-1,2-2,1,3,4,1,1,1,1,0,7
KEB하나,74,039,201902,01,백지은,F,07:37,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
KEB하나,74,039,201902,01,이수연,F,05:33,0-1,0-1,2-2,0,0,0,0,0,0,0,0,2
KEB하나,74,039,201902,01,서수빈,G,04:20,0-2,0-0,2-2,0,0,0,0,0,1,0,0,2
KEB하나,74,039,201902,01,김민경,C,01:42,0-0,0-0,1-2,0,0,0,0,1,0,0,0,1
KEB하나,74,039,201902,01,팀합계,팀합계,200:00,17-41,8-23,11-14,6,19,25,12,15,6,6,3,69
