team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,91,039,201902,01,단타스,C,30:00,8-11,2-4,5-5,3,8,11,1,3,2,2,0,27
OK저축은행,91,039,201902,01,안혜지,G,28:03,3-4,0-1,2-3,0,2,2,6,2,1,1,0,8
OK저축은행,91,039,201902,01,노현지,F,23:58,0-2,0-5,4-4,1,3,4,4,1,0,0,0,4
OK저축은행,91,039,201902,01,이소희,G,23:49,2-6,0-0,2-2,0,1,1,2,1,2,2,0,6
OK저축은행,91,039,201902,01,진안,C,23:16,5-7,0-0,2-4,2,4,6,3,4,2,2,1,12
OK저축은행,91,039,201902,01,구슬,F,23:08,2-3,3-11,2-2,0,2,2,1,0,0,1,0,15
OK저축은행,91,039,201902,01,김소담,C,16:48,2-2,1-1,1-2,0,5,5,0,2,0,2,0,8
OK저축은행,91,039,201902,01,정유진,G,13:40,0-1,1-6,0-0,0,2,2,2,2,0,0,1,3
OK저축은행,91,039,201902,01,조은주,F,12:31,0-0,0-0,1-2,1,2,3,0,1,1,1,0,1
OK저축은행,91,039,201902,01,김희진,G,03:03,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,91,039,201902,01,김선희,F,01:44,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,91,039,201902,01,팀합계,팀합계,200:00,22-37,7-29,19-24,7,29,36,19,16,8,11,2,84
