team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,64,039,201901,01,강이슬,F,36:20,4-8,6-13,1-3,2,1,3,2,3,4,2,0,27
KEB하나,64,039,201901,01,신지현,G,34:59,7-9,1-2,1-2,1,4,5,4,1,2,3,1,18
KEB하나,64,039,201901,01,고아라,F,32:58,7-10,0-2,3-6,2,7,9,2,1,0,0,0,17
KEB하나,64,039,201901,01,파커,C,30:00,4-11,0-1,5-6,4,7,11,4,2,1,3,2,13
KEB하나,64,039,201901,01,백지은,F,27:19,1-3,1-4,0-0,1,4,5,1,4,0,1,2,5
KEB하나,64,039,201901,01,이수연,F,09:10,1-3,0-0,0-0,0,5,5,0,2,0,0,0,2
KEB하나,64,039,201901,01,김예진,F,08:58,1-1,1-2,0-0,0,1,1,0,4,0,0,0,5
KEB하나,64,039,201901,01,서수빈,G,08:44,0-2,0-0,0-0,0,0,0,2,1,1,0,0,0
KEB하나,64,039,201901,01,김단비,F,08:42,0-0,0-3,0-0,0,2,2,0,2,0,0,0,0
KEB하나,64,039,201901,01,김지영,G,02:50,0-0,0-1,1-2,2,0,2,1,0,0,1,0,1
KEB하나,64,039,201901,01,팀합계,팀합계,200:00,25-47,9-28,11-19,12,31,43,16,20,8,10,5,88
