team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,21,046,202512,01,안혜지,G,37:18,5-7,1-5,2-2,1,3,4,9,3,0,1,0,15
BNK 썸,21,046,202512,01,이소희,G,36:14,5-9,1-6,1-2,0,1,1,2,3,0,3,0,14
BNK 썸,21,046,202512,01,박혜진,G,34:55,3-9,2-3,2-2,4,5,9,6,3,1,1,1,14
BNK 썸,21,046,202512,01,김소니아,F,25:00,4-8,1-2,3-4,2,9,11,2,1,1,3,0,14
BNK 썸,21,046,202512,01,김정은,F,18:50,2-2,1-1,0-0,0,1,1,1,4,0,0,0,7
BNK 썸,21,046,202512,01,변소정,F,17:16,3-4,0-0,0-0,2,1,3,0,1,1,1,0,6
BNK 썸,21,046,202512,01,스나가와 나츠키,G,14:41,1-2,2-2,0-0,1,3,4,0,2,0,0,0,8
BNK 썸,21,046,202512,01,김도연,C,14:03,1-4,0-0,0-0,3,1,4,0,1,0,0,1,2
BNK 썸,21,046,202512,01,김민아,G,01:43,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,21,046,202512,01,팀합계,팀합계,200:00,24-46,8-19,8-10,13,24,37,20,18,3,9,2,80
