team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,51,032,201112,01,강지우,C,38:05,6-8,0-0,0-0,0,7,7,2,2,0,1,1,12
신세계,51,032,201112,01,김정은,F,36:14,5-8,2-4,7-7,0,2,2,6,4,0,2,1,23
신세계,51,032,201112,01,김지윤,G,35:45,4-8,2-3,5-6,1,3,4,4,2,2,2,0,19
신세계,51,032,201112,01,허윤자,C,32:37,4-5,0-0,0-0,3,5,8,3,4,1,2,1,8
신세계,51,032,201112,01,양선애,G,25:25,0-0,3-8,0-0,0,5,5,1,0,1,0,0,9
신세계,51,032,201112,01,박하나,G,15:13,0-0,0-4,0-0,0,2,2,1,3,0,1,1,0
신세계,51,032,201112,01,진신혜,C,06:36,1-1,0-0,0-0,0,2,2,0,1,0,0,0,2
신세계,51,032,201112,01,김나연,G,02:52,0-0,0-1,0-0,0,0,0,0,1,0,1,0,0
신세계,51,032,201112,01,김하정,G,01:49,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
신세계,51,032,201112,01,김은지,C,01:21,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,51,032,201112,01,김지수,G,01:21,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,51,032,201112,01,염윤아,F,01:21,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,51,032,201112,01,이령,C,01:21,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
신세계,51,032,201112,01,팀합계,팀합계,200:00,20-31,7-20,12-13,4,26,30,17,18,4,10,4,73
