team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,97,025,200802,01,이종애,C,39:02,8-14,0-0,3-7,0,7,7,0,3,1,1,4,19
삼성생명,97,025,200802,01,이미선,G,36:01,7-8,0-2,0-0,3,7,10,1,4,1,1,0,14
삼성생명,97,025,200802,01,변연하,F,34:39,0-3,1-7,1-2,1,4,5,2,2,0,7,0,4
삼성생명,97,025,200802,01,박정은,F,32:30,2-3,2-8,4-4,5,3,8,4,2,0,2,0,14
삼성생명,97,025,200802,01,김채원,F,27:57,0-1,1-3,0-0,2,4,6,1,4,2,1,1,3
삼성생명,97,025,200802,01,허윤정,C,25:50,1-5,0-0,0-0,1,4,5,3,3,0,4,0,2
삼성생명,97,025,200802,01,나에스더,F,09:33,0-1,0-0,0-0,1,1,2,0,0,0,0,0,0
삼성생명,97,025,200802,01,박태은,G,08:59,1-1,1-1,0-0,0,2,2,0,3,0,0,0,5
삼성생명,97,025,200802,01,이유진,C,05:58,0-0,0-0,0-0,1,1,2,1,1,0,0,1,0
삼성생명,97,025,200802,01,함예슬,F,04:31,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
삼성생명,97,025,200802,01,팀합계,팀합계,225:00,19-37,5-21,8-13,14,33,47,12,23,4,16,6,61
