team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,29,025,200711,01,최윤아,G,40:00,3-7,2-6,5-6,0,7,7,4,4,0,2,0,17
신한은행,29,025,200711,01,진미정,F,38:48,3-8,1-3,0-0,0,0,0,1,2,3,3,0,9
신한은행,29,025,200711,01,강영숙,C,32:34,7-13,0-0,0-0,3,7,10,0,3,0,0,0,14
신한은행,29,025,200711,01,정선민,F,30:00,3-6,0-0,4-4,1,3,4,3,4,3,0,2,10
신한은행,29,025,200711,01,전주원,G,27:02,2-4,3-4,3-4,0,3,3,5,3,2,0,2,16
신한은행,29,025,200711,01,선수민,F,17:26,1-3,0-0,3-4,3,3,6,1,2,0,0,0,5
신한은행,29,025,200711,01,한채진,F,11:30,1-1,0-2,1-1,0,1,1,0,2,0,0,0,3
신한은행,29,025,200711,01,김유경,G,01:28,0-0,0-0,0-2,0,0,0,0,0,0,0,0,0
신한은행,29,025,200711,01,이연화,F,01:12,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신한은행,29,025,200711,01,팀합계,팀합계,200:00,20-42,6-15,16-21,7,24,31,14,20,8,5,4,74
