team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,85,025,200802,01,정선민,F,30:01,5-12,0-0,2-2,1,6,7,7,4,0,1,2,12
신한은행,85,025,200802,01,진미정,F,25:37,5-8,2-5,0-0,2,2,4,1,2,0,1,0,16
신한은행,85,025,200802,01,최윤아,G,25:05,3-6,0-1,0-0,0,5,5,5,0,0,0,0,6
신한은행,85,025,200802,01,전주원,G,24:58,1-4,0-1,0-0,0,1,1,8,1,2,2,2,2
신한은행,85,025,200802,01,강영숙,C,24:22,4-8,0-0,2-3,2,6,8,1,2,0,0,1,10
신한은행,85,025,200802,01,하은주,C,23:56,8-11,0-0,2-2,4,5,9,0,2,1,2,1,18
신한은행,85,025,200802,01,선수민,F,19:11,1-2,0-1,0-0,0,3,3,1,1,0,2,2,2
신한은행,85,025,200802,01,한채진,F,13:16,0-1,1-2,0-0,0,0,0,0,2,0,0,0,3
신한은행,85,025,200802,01,김유경,G,04:55,0-2,0-0,0-0,0,0,0,0,1,0,0,0,0
신한은행,85,025,200802,01,김연주,F,04:30,0-0,0-2,0-0,0,0,0,2,0,0,0,0,0
신한은행,85,025,200802,01,김단비,F,01:41,2-3,0-0,0-1,1,0,1,0,0,2,0,0,4
신한은행,85,025,200802,01,박언주,F,01:14,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신한은행,85,025,200802,01,최희진,F,01:14,0-2,0-0,0-0,0,0,0,0,1,0,0,0,0
신한은행,85,025,200802,01,팀합계,팀합계,200:00,29-59,3-12,6-8,10,28,38,25,16,5,8,8,73
