team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,93,025,200802,01,최윤아,G,32:26,4-8,1-1,2-2,0,4,4,3,4,2,1,0,13
신한은행,93,025,200802,01,강영숙,C,31:58,2-4,0-0,0-0,2,10,12,0,5,0,2,3,4
신한은행,93,025,200802,01,정선민,F,31:55,5-11,1-1,2-2,3,2,5,6,2,0,3,0,15
신한은행,93,025,200802,01,이연화,F,29:50,2-2,3-6,0-0,0,6,6,1,3,1,0,1,13
신한은행,93,025,200802,01,진미정,F,26:10,3-3,1-4,0-0,1,2,3,2,3,0,3,0,9
신한은행,93,025,200802,01,한채진,F,24:04,1-1,0-4,2-4,1,0,1,0,5,1,1,0,4
신한은행,93,025,200802,01,김유경,G,07:17,0-0,0-1,1-2,0,0,0,0,1,0,1,0,1
신한은행,93,025,200802,01,김연주,F,05:13,1-1,0-0,0-0,0,0,0,1,0,0,0,0,2
신한은행,93,025,200802,01,최희진,F,03:37,3-3,1-1,0-0,0,0,0,1,0,0,0,0,9
신한은행,93,025,200802,01,김단비,F,02:30,0-1,0-0,0-0,0,1,1,2,1,1,1,0,0
신한은행,93,025,200802,01,김정아,C,02:30,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
신한은행,93,025,200802,01,박언주,F,02:30,2-2,0-0,0-0,0,0,0,1,1,0,0,0,4
신한은행,93,025,200802,01,팀합계,팀합계,200:00,23-37,7-18,7-10,7,25,32,17,26,5,12,4,74
