team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,72,025,200801,01,정선민,F,27:46,7-16,0-0,7-7,4,6,10,5,2,4,2,0,21
신한은행,72,025,200801,01,전주원,G,26:58,0-1,1-2,0-0,0,2,2,6,2,1,2,2,3
신한은행,72,025,200801,01,진미정,F,25:54,1-7,1-1,2-2,2,1,3,0,3,0,0,0,7
신한은행,72,025,200801,01,최윤아,G,25:54,3-5,0-4,2-3,2,4,6,2,2,0,0,1,8
신한은행,72,025,200801,01,강영숙,C,23:40,2-5,0-0,1-2,4,4,8,1,3,0,0,2,5
신한은행,72,025,200801,01,선수민,F,18:39,1-4,0-3,5-6,0,4,4,3,1,0,0,1,7
신한은행,72,025,200801,01,이연화,F,17:20,1-1,3-4,0-0,0,3,3,0,2,0,1,0,11
신한은행,72,025,200801,01,하은주,C,10:08,3-4,0-0,1-2,2,4,6,0,4,0,3,1,7
신한은행,72,025,200801,01,김유경,G,09:48,1-3,0-0,0-0,0,0,0,1,0,0,1,0,2
신한은행,72,025,200801,01,한채진,F,08:14,0-1,1-1,0-0,0,1,1,0,1,1,1,0,3
신한은행,72,025,200801,01,김연주,F,03:40,0-0,0-1,0-0,0,0,0,0,0,0,1,1,0
신한은행,72,025,200801,01,김단비,F,01:59,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
신한은행,72,025,200801,01,팀합계,팀합계,200:00,19-47,6-16,18-22,14,30,44,18,20,6,11,8,74
