team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,62,025,200801,01,신정자,F,37:27,2-8,0-0,1-2,2,4,6,4,4,0,2,4,5
금호생명,62,025,200801,01,정미란,F,33:02,4-9,2-5,3-4,4,2,6,2,5,1,2,0,17
금호생명,62,025,200801,01,강지우,C,31:04,7-14,0-0,2-2,3,6,9,1,4,1,0,1,16
금호생명,62,025,200801,01,이경은,G,28:44,2-5,0-1,0-0,1,2,3,3,3,2,2,0,4
금호생명,62,025,200801,01,이언주,G,20:15,1-1,1-1,0-0,0,1,1,0,3,0,2,0,5
금호생명,62,025,200801,01,김보미,F,19:35,0-4,0-1,0-0,0,1,1,1,1,1,4,0,0
금호생명,62,025,200801,01,조은주,F,16:45,1-4,0-0,1-2,1,1,2,2,1,1,1,0,3
금호생명,62,025,200801,01,백쥬리,G,02:56,0-0,0-3,0-0,0,0,0,0,0,1,0,0,0
금호생명,62,025,200801,01,고아라,G,02:33,1-1,0-0,1-2,0,1,1,0,0,0,0,0,3
금호생명,62,025,200801,01,김선혜,G,02:33,0-1,0-0,0-0,0,0,0,0,3,0,0,0,0
금호생명,62,025,200801,01,백지은,F,02:33,2-2,0-0,0-0,1,2,3,0,3,0,0,0,4
금호생명,62,025,200801,01,윤나리,F,02:33,0-1,0-1,0-0,0,0,0,0,2,0,0,0,0
금호생명,62,025,200801,01,팀합계,팀합계,200:00,20-50,3-12,8-12,12,20,32,13,29,7,13,5,57
