team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,51,025,200712,01,김은혜,F,40:00,1-5,2-5,10-10,3,5,8,3,2,1,4,1,18
우리은행,51,025,200712,01,김계령,C,37:46,9-16,0-0,2-2,1,5,6,3,3,1,3,1,20
우리은행,51,025,200712,01,김진영,G,24:29,1-5,0-2,3-3,1,0,1,2,2,0,1,0,5
우리은행,51,025,200712,01,김은경,F,23:36,1-4,0-0,1-2,3,3,6,1,5,1,1,0,3
우리은행,51,025,200712,01,홍현희,C,21:26,2-4,0-1,0-0,1,4,5,0,3,0,3,0,4
우리은행,51,025,200712,01,원진아,F,10:17,2-3,0-2,1-2,1,0,1,0,2,0,1,1,5
우리은행,51,025,200712,01,이은혜,G,08:35,1-1,0-1,1-2,0,1,1,1,1,1,1,0,3
우리은행,51,025,200712,01,고아라,G,08:19,0-2,0-0,0-0,0,0,0,0,1,0,0,0,0
우리은행,51,025,200712,01,임소흔,F,08:10,0-0,0-3,0-0,0,1,1,0,2,0,0,0,0
우리은행,51,025,200712,01,홍보라,G,06:56,1-3,0-0,0-0,0,1,1,1,0,0,2,0,2
우리은행,51,025,200712,01,박연수,F,05:13,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
우리은행,51,025,200712,01,염윤아,F,05:13,0-1,0-0,0-0,1,0,1,0,0,0,1,0,0
우리은행,51,025,200712,01,팀합계,팀합계,200:00,18-44,2-14,18-21,11,20,31,12,22,4,17,3,60
