team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,8,025,200711,01,신정자,F,39:57,6-16,0-0,3-3,9,10,19,2,3,0,4,0,15
금호생명,8,025,200711,01,정미란,F,36:00,1-4,1-3,5-7,4,3,7,2,4,0,1,0,10
금호생명,8,025,200711,01,이언주,G,30:07,3-4,2-8,4-5,0,4,4,0,4,1,2,1,16
금호생명,8,025,200711,01,조은주,F,27:09,3-6,0-7,3-5,1,2,3,1,5,2,0,0,9
금호생명,8,025,200711,01,김경희,F,23:11,0-0,1-3,1-2,1,2,3,0,3,1,1,2,4
금호생명,8,025,200711,01,김선혜,G,22:12,2-3,0-2,0-0,0,2,2,0,3,1,0,0,4
금호생명,8,025,200711,01,김보미,F,17:18,2-6,0-2,0-0,1,1,2,2,5,0,1,0,4
금호생명,8,025,200711,01,강지우,C,04:00,1-1,0-0,0-0,0,1,1,0,0,0,1,0,2
금호생명,8,025,200711,01,백지은,F,00:06,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
금호생명,8,025,200711,01,팀합계,팀합계,200:00,18-40,4-25,16-22,16,25,41,7,27,5,10,3,64
