team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,30,025,200711,01,조은주,F,39:56,2-4,0-5,1-3,1,6,7,0,4,1,2,0,5
금호생명,30,025,200711,01,신정자,F,38:26,3-8,0-0,4-4,7,9,16,4,0,1,1,0,10
금호생명,30,025,200711,01,정미란,F,30:59,4-9,0-2,0-4,4,2,6,1,4,0,0,1,8
금호생명,30,025,200711,01,이경은,G,24:49,1-4,3-5,0-0,2,2,4,2,1,1,2,0,11
금호생명,30,025,200711,01,강지우,C,24:16,7-12,0-0,0-0,1,4,5,0,0,0,1,1,14
금호생명,30,025,200711,01,이언주,G,23:45,2-6,0-3,2-2,0,2,2,2,2,1,4,1,6
금호생명,30,025,200711,01,김보미,F,09:18,0-0,0-0,0-0,0,2,2,1,4,0,0,0,0
금호생명,30,025,200711,01,김경희,F,04:51,0-0,0-1,0-0,0,1,1,0,1,0,0,0,0
금호생명,30,025,200711,01,김선혜,G,03:40,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
금호생명,30,025,200711,01,팀합계,팀합계,200:00,19-44,3-16,7-13,15,29,44,10,16,4,10,3,54
