team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,5,015,200401,01,박선영,G,37:19,2-3,1-6,3-3,0,3,3,0,2,0,3,0,10
현대,5,015,200401,01,김영옥,G,37:09,3-6,2-5,4-5,0,4,4,10,2,4,3,0,16
현대,5,015,200401,01,토마스,C,33:27,4-11,0-0,1-2,4,5,9,0,1,1,2,1,9
현대,5,015,200401,01,강지우,C,33:04,6-9,0-0,4-4,1,2,3,0,3,0,1,0,16
현대,5,015,200401,01,선수민,F,32:58,1-3,0-4,1-2,1,3,4,0,3,1,1,0,3
현대,5,015,200401,01,진신혜,C,10:24,1-3,0-0,0-0,0,0,0,1,0,0,2,1,2
현대,5,015,200401,01,진미정,F,10:00,0-0,1-1,0-0,1,1,2,0,2,0,1,0,3
현대,5,015,200401,01,장화진,G,02:58,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
현대,5,015,200401,01,최윤아,G,02:41,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
현대,5,015,200401,01,팀합계,팀합계,200:00,17-35,4-16,13-16,7,19,26,11,13,6,15,2,59
