team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
남부선발,1,015,200403,10,김영옥,G,32:38,9-11,4-9,0-0,0,0,0,7,1,0,3,0,30
남부선발,1,015,200403,10,샌포드,C,31:07,7-13,0-2,0-1,8,13,21,0,2,3,2,0,14
남부선발,1,015,200403,10,정선민,C,30:54,3-6,2-7,0-0,3,3,6,7,2,3,3,0,12
남부선발,1,015,200403,10,장선형,F,26:11,5-5,2-7,0-0,1,4,5,5,0,3,0,1,16
남부선발,1,015,200403,10,토마스,C,21:05,6-10,0-1,0-0,0,8,8,1,0,0,0,0,12
남부선발,1,015,200403,10,크롤리,C,19:39,6-12,0-0,0-0,2,6,8,0,0,0,2,0,12
남부선발,1,015,200403,10,김경희,F,13:56,0-0,4-4,0-0,1,1,2,2,1,0,0,0,12
남부선발,1,015,200403,10,전주원,G,13:40,3-4,3-6,0-0,0,2,2,4,0,1,0,0,15
남부선발,1,015,200403,10,최위정,G,07:43,0-0,0-2,0-0,0,0,0,0,0,0,1,0,0
남부선발,1,015,200403,10,신혜인,F,03:07,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
남부선발,1,015,200403,10,팀합계,팀합계,200:00,39-62,15-39,0-1,15,37,52,26,6,10,11,1,123
