team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
중부선발,1,015,200403,10,이미선,G,38:19,4-7,4-7,0-0,4,2,6,4,0,3,0,0,20
중부선발,1,015,200403,10,박정은,F,33:12,4-4,5-15,0-0,0,3,3,7,0,1,5,0,23
중부선발,1,015,200403,10,셔튼브라운,C,31:10,9-16,0-0,1-3,4,11,15,1,0,2,0,1,19
중부선발,1,015,200403,10,변연하,F,28:35,2-5,5-13,0-0,0,3,3,3,0,1,2,0,19
중부선발,1,015,200403,10,김계령,C,22:48,4-9,0-0,0-2,0,4,4,0,1,0,1,0,8
중부선발,1,015,200403,10,김지윤,G,15:52,1-5,1-1,0-0,0,1,1,0,1,0,1,0,5
중부선발,1,015,200403,10,이언주,F,15:41,0-0,2-5,0-0,0,4,4,3,1,1,2,0,6
중부선발,1,015,200403,10,곽주영,C,08:53,0-0,1-2,0-0,1,1,2,0,0,0,1,0,3
중부선발,1,015,200403,10,이종애,C,05:30,1-3,0-0,0-0,1,0,1,0,0,0,0,0,2
중부선발,1,015,200403,10,팀합계,팀합계,200:00,25-49,18-43,1-5,10,29,39,18,3,8,12,1,105
