team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,26,015,200402,01,크롤리,C,40:00,11-15,0-0,0-0,3,6,9,0,0,0,2,2,22
신세계,26,015,200402,01,임영희,C,36:13,9-10,0-4,0-0,1,1,2,3,3,3,1,0,18
신세계,26,015,200402,01,허윤자,C,35:44,2-10,0-0,1-2,2,2,4,4,3,2,1,1,5
신세계,26,015,200402,01,장선형,F,23:45,2-4,1-3,0-0,2,5,7,3,0,0,3,1,7
신세계,26,015,200402,01,방지윤,G,20:52,2-5,1-2,0-0,1,2,3,3,5,1,2,0,7
신세계,26,015,200402,01,한미라,G,19:51,0-1,0-1,0-0,0,1,1,1,2,1,3,0,0
신세계,26,015,200402,01,신혜인,F,16:15,0-3,0-0,3-4,1,0,1,0,2,3,3,0,3
신세계,26,015,200402,01,양지희,C,04:16,0-0,0-0,0-0,0,1,1,0,2,0,1,1,0
신세계,26,015,200402,01,박은진,F,03:04,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
신세계,26,015,200402,01,팀합계,팀합계,200:00,26-48,2-10,4-6,10,19,29,14,17,10,17,5,62
