team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,53,015,200403,01,김영옥,G,33:46,6-7,2-9,2-2,0,4,4,6,3,1,3,0,20
현대,53,015,200403,01,토마스,C,32:02,12-21,0-0,1-4,5,10,15,5,0,0,3,0,25
현대,53,015,200403,01,박선영,G,25:31,1-3,1-2,0-0,1,3,4,3,1,0,0,0,5
현대,53,015,200403,01,강지우,C,24:23,6-11,0-0,0-0,2,5,7,0,2,2,0,1,12
현대,53,015,200403,01,선수민,F,23:40,5-8,0-0,0-0,0,6,6,1,3,2,1,0,10
현대,53,015,200403,01,진미정,F,23:20,1-3,0-1,0-0,1,1,2,1,1,0,0,0,2
현대,53,015,200403,01,최윤아,G,20:52,1-2,0-0,0-0,1,1,2,2,3,1,0,2,2
현대,53,015,200403,01,진신혜,C,12:10,1-3,0-0,0-0,0,1,1,0,3,0,2,0,2
현대,53,015,200403,01,장화진,G,04:16,0-1,0-0,0-0,0,0,0,0,0,0,2,0,0
현대,53,015,200403,01,팀합계,팀합계,200:00,33-59,3-12,3-6,10,31,41,18,16,6,11,3,78
