team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,52,006,200007,01,양선애,G,45:00,1-3,3-6,1-2,1,5,6,3,2,1,0,3,12
신세계,52,006,200007,01,이언주,F,45:00,5-8,5-14,1-1,2,3,5,5,3,0,2,0,26
신세계,52,006,200007,01,장선형,F,36:08,7-10,0-1,4-4,7,5,12,4,3,0,1,0,18
신세계,52,006,200007,01,정선민,C,33:41,10-24,0-0,2-3,0,5,5,6,5,1,3,0,22
신세계,52,006,200007,01,선수민,F,28:11,2-4,0-0,0-0,0,2,2,3,1,2,0,0,4
신세계,52,006,200007,01,천리샤,,21:19,1-2,0-0,0-0,4,1,5,1,2,0,1,3,2
신세계,52,006,200007,01,장줴,,13:41,0-5,0-2,0-0,2,1,3,3,0,1,0,0,0
신세계,52,006,200007,01,홍정애,F,02:00,0-0,0-0,0-0,0,0,0,0,2,0,1,0,0
신세계,52,006,200007,01,팀합계,팀합계,225:00,26-56,8-23,8-10,16,22,38,25,18,5,8,6,84
