team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,31,006,200006,01,임순정,F,37:57,8-20,0-0,0-3,5,5,10,2,3,1,0,0,16
금호생명,31,006,200006,01,강주림,F,37:17,4-7,0-1,2-2,4,0,4,1,3,2,2,0,10
금호생명,31,006,200006,01,이은아,,35:35,1-4,3-13,4-4,1,1,2,2,2,2,2,1,15
금호생명,31,006,200006,01,강윤미,F,31:26,9-17,0-0,1-3,3,10,13,0,3,0,1,3,19
금호생명,31,006,200006,01,신원화,,29:16,1-8,0-1,0-2,3,4,7,3,1,1,1,0,2
금호생명,31,006,200006,01,손영미,F,10:44,1-2,1-3,0-0,0,0,0,0,1,0,0,0,5
금호생명,31,006,200006,01,이은희,F,10:37,0-0,0-0,0-0,2,1,3,0,1,0,0,0,0
금호생명,31,006,200006,01,지앙쉬,,04:25,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
금호생명,31,006,200006,01,남경민,F,02:43,0-0,0-0,0-0,2,1,3,1,0,0,0,0,0
금호생명,31,006,200006,01,팀합계,팀합계,200:00,24-59,4-18,7-14,20,22,42,9,14,6,6,4,67
