team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,12,006,200006,01,김영옥,G,40:00,9-14,3-7,0-0,0,1,1,3,4,3,4,0,27
현대,12,006,200006,01,옥은희,G,33:15,4-7,4-5,0-0,3,4,7,0,2,0,0,0,20
현대,12,006,200006,01,전주원,A,31:00,1-3,1-3,2-2,0,5,5,7,4,3,5,1,7
현대,12,006,200006,01,권은정,F,30:12,2-3,2-8,1-3,1,3,4,5,3,0,0,0,11
현대,12,006,200006,01,장린,,20:33,1-3,0-0,0-0,2,6,8,1,3,0,2,0,2
현대,12,006,200006,01,쉬춘메이,,15:27,4-8,0-0,0-0,2,6,8,1,4,0,1,0,8
현대,12,006,200006,01,정윤숙,G,10:45,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
현대,12,006,200006,01,박명애,F,09:48,0-5,1-5,0-0,0,0,0,0,0,0,0,0,3
현대,12,006,200006,01,강지우,C,09:00,2-4,0-0,0-0,0,0,0,0,3,1,0,0,4
현대,12,006,200006,01,팀합계,팀합계,200:00,23-47,11-28,3-5,9,25,34,17,23,7,12,1,82
