team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,19,006,200006,01,김계령,C,35:59,9-14,0-0,0-0,1,3,4,0,4,0,3,1,18
삼성생명,19,006,200006,01,이미선,G,34:59,3-5,0-2,2-2,2,2,4,3,5,1,3,0,8
삼성생명,19,006,200006,01,정은순,C,34:59,6-14,0-0,2-4,1,7,8,9,4,1,9,1,14
삼성생명,19,006,200006,01,박정은,F,33:36,4-6,2-6,2-3,1,5,6,3,2,5,4,0,16
삼성생명,19,006,200006,01,유영주,A,25:27,1-3,2-4,0-0,4,2,6,2,3,0,3,0,8
삼성생명,19,006,200006,01,변연하,F,19:58,0-1,3-4,2-2,0,1,1,2,1,1,0,0,11
삼성생명,19,006,200006,01,왕푸잉,,05:02,2-2,0-0,1-2,1,1,2,0,0,0,0,0,5
삼성생명,19,006,200006,01,웬징,,04:22,0-0,0-0,0-0,0,2,2,0,0,1,0,0,0
삼성생명,19,006,200006,01,허윤정,C,04:00,0-0,0-1,0-0,0,0,0,2,0,0,0,0,0
삼성생명,19,006,200006,01,박선영,G,01:38,1-1,0-0,0-0,0,0,0,1,1,0,0,0,2
삼성생명,19,006,200006,01,팀합계,팀합계,200:00,26-46,7-17,9-13,10,23,33,22,20,9,22,2,82
