team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,9,043,202211,01,안혜지,G,38:01,4-9,3-5,3-6,2,2,4,13,2,2,1,0,20
BNK 썸,9,043,202211,01,이소희,G,38:01,4-10,4-6,2-2,0,4,4,2,3,1,1,0,22
BNK 썸,9,043,202211,01,한엄지,F,35:55,4-8,1-3,2-4,4,3,7,1,4,0,0,0,13
BNK 썸,9,043,202211,01,김한별,F,30:58,6-10,2-3,4-6,5,8,13,2,4,5,0,0,22
BNK 썸,9,043,202211,01,진안,C,21:02,1-6,0-0,1-2,6,3,9,0,2,1,2,1,3
BNK 썸,9,043,202211,01,김시온,G,13:46,1-3,0-1,0-0,1,1,2,2,1,0,1,0,2
BNK 썸,9,043,202211,01,이사빈,G,12:22,0-0,0-2,0-0,0,0,0,1,2,0,1,0,0
BNK 썸,9,043,202211,01,고세림,F,01:59,0-0,0-0,0-0,0,0,0,0,1,0,1,0,0
BNK 썸,9,043,202211,01,김민아,G,01:59,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,9,043,202211,01,김지은,F,01:59,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,9,043,202211,01,문지영,C,01:59,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2
BNK 썸,9,043,202211,01,박경림,G,01:59,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
BNK 썸,9,043,202211,01,팀합계,팀합계,200:00,21-48,10-20,12-20,18,22,40,22,19,9,8,1,84
