team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,55,043,202301,01,김지영,G,38:21,3-8,1-5,0-0,2,5,7,5,5,1,3,1,9
하나은행,55,043,202301,01,정예림,G,37:59,5-11,2-4,2-3,11,7,18,3,2,0,0,0,18
하나은행,55,043,202301,01,김예진,F,37:29,2-6,0-4,2-2,0,4,4,1,2,5,1,1,6
하나은행,55,043,202301,01,신지현,G,29:21,4-9,1-6,0-0,0,3,3,3,3,2,2,1,11
하나은행,55,043,202301,01,양인영,C,27:16,4-7,0-0,2-4,1,7,8,1,4,2,1,0,10
하나은행,55,043,202301,01,김하나,C,11:25,3-4,0-0,0-0,0,0,0,3,3,0,0,0,6
하나은행,55,043,202301,01,김애나,G,08:31,1-2,0-2,0-0,1,0,1,1,2,0,0,1,2
하나은행,55,043,202301,01,박소희,G,05:33,0-0,1-1,0-0,0,1,1,0,0,0,1,0,3
하나은행,55,043,202301,01,고서연,G,02:31,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
하나은행,55,043,202301,01,이하은,C,01:19,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,55,043,202301,01,박진영,F,00:15,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,55,043,202301,01,팀합계,팀합계,200:00,22-48,5-22,6-9,15,27,42,17,22,10,8,4,65
