team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,8,043,202211,01,김진영,F,30:36,4-8,2-5,0-2,0,2,2,1,1,1,0,1,14
신한은행,8,043,202211,01,김소니아,F,29:40,1-6,2-5,4-6,3,9,12,2,1,0,3,0,12
신한은행,8,043,202211,01,유승희,G,27:59,0-3,1-3,0-0,0,0,0,1,3,0,7,0,3
신한은행,8,043,202211,01,이경은,G,25:04,2-4,0-0,0-0,1,2,3,4,3,2,2,0,4
신한은행,8,043,202211,01,김아름,F,22:32,1-2,1-4,0-0,0,4,4,2,2,0,2,0,5
신한은행,8,043,202211,01,강계리,G,16:27,0-1,0-1,0-0,0,1,1,2,3,0,1,0,0
신한은행,8,043,202211,01,구슬,F,15:31,1-2,1-3,0-0,0,1,1,0,2,0,1,1,5
신한은행,8,043,202211,01,변소정,F,08:56,1-3,0-1,2-2,1,2,3,0,1,0,2,0,4
신한은행,8,043,202211,01,이다연,F,08:38,0-1,1-2,0-0,0,2,2,0,0,0,0,0,3
신한은행,8,043,202211,01,김태연,C,06:39,0-0,0-0,2-2,0,1,1,0,1,0,0,0,2
신한은행,8,043,202211,01,심수현,G,06:39,0-1,0-0,0-0,0,1,1,2,0,1,0,0,0
신한은행,8,043,202211,01,고나연,F,01:19,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신한은행,8,043,202211,01,팀합계,팀합계,200:00,10-31,8-24,8-12,5,25,30,14,17,4,18,2,52
