team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,89,043,202303,01,강이슬,F,38:21,4-6,3-8,4-8,1,9,10,2,1,0,2,0,21
KB스타즈,89,043,202303,01,허예은,G,29:07,1-4,1-3,0-0,1,2,3,6,1,2,0,0,5
KB스타즈,89,043,202303,01,김소담,C,28:21,1-6,0-0,1-2,2,2,4,3,2,0,0,0,3
KB스타즈,89,043,202303,01,심성영,G,22:48,5-7,2-6,1-1,0,4,4,0,2,1,0,0,17
KB스타즈,89,043,202303,01,이혜주,G,15:55,4-7,0-1,0-0,1,2,3,3,3,0,3,0,8
KB스타즈,89,043,202303,01,엄서이,F,14:55,0-0,0-1,0-0,1,0,1,2,3,0,1,0,0
KB스타즈,89,043,202303,01,이윤미,F,14:39,1-1,1-3,1-2,0,1,1,0,3,0,0,0,6
KB스타즈,89,043,202303,01,최희진,F,12:04,1-1,3-6,0-0,1,1,2,0,5,1,1,0,11
KB스타즈,89,043,202303,01,양지수,F,11:21,1-1,1-2,0-1,1,0,1,2,1,0,0,0,5
KB스타즈,89,043,202303,01,노혜경,F,04:18,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,89,043,202303,01,박지은,C,04:18,0-1,0-0,0-0,0,0,0,1,1,0,0,0,0
KB스타즈,89,043,202303,01,안정현,F,03:53,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,89,043,202303,01,팀합계,팀합계,200:00,18-34,11-31,7-14,8,21,29,19,22,4,7,0,76
