team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,76,034,201402,01,이경은,G,38:33,2-5,0-2,1-1,2,1,3,5,2,1,3,1,5
KDB생명,76,034,201402,01,한채진,F,38:03,2-6,3-7,0-2,0,3,3,1,4,1,1,0,13
KDB생명,76,034,201402,01,신정자,C,35:58,5-13,0-0,2-2,1,4,5,4,0,0,2,0,12
KDB생명,76,034,201402,01,이연화,F,35:58,2-4,1-1,4-4,0,1,1,3,2,0,2,1,11
KDB생명,76,034,201402,01,켈리,C,28:02,8-10,0-0,2-4,5,10,15,1,4,0,1,3,18
KDB생명,76,034,201402,01,제니퍼,F,11:58,2-4,0-1,0-2,2,3,5,0,1,0,1,2,4
KDB생명,76,034,201402,01,노현지,F,05:59,0-0,0-1,0-0,0,1,1,0,1,0,0,0,0
KDB생명,76,034,201402,01,김소담,C,04:02,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
KDB생명,76,034,201402,01,박혜련,G,01:27,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,76,034,201402,01,팀합계,팀합계,200:00,21-43,4-12,9-15,10,24,34,14,14,2,10,7,63
