team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,6,034,201311,00,박하나,G,37:42,2-4,1-7,8-8,1,6,7,1,1,0,3,0,15
KEB하나,6,034,201311,00,김지현,G,37:06,0-1,3-4,2-4,1,5,6,4,1,1,1,0,11
KEB하나,6,034,201311,00,이유진,C,31:55,2-5,0-0,0-0,0,3,3,1,2,0,2,1,4
KEB하나,6,034,201311,00,샌포드,C,24:36,3-10,0-0,6-8,3,8,11,3,2,0,3,0,12
KEB하나,6,034,201311,00,박은진,F,22:09,2-2,2-3,1-4,1,1,2,0,5,1,0,1,11
KEB하나,6,034,201311,00,모니카,G,15:24,6-16,0-0,2-2,1,6,7,3,3,1,1,1,14
KEB하나,6,034,201311,00,염윤아,F,14:23,1-1,0-1,0-0,1,1,2,0,1,0,2,0,2
KEB하나,6,034,201311,00,진신혜,C,08:05,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
KEB하나,6,034,201311,00,강이슬,G,05:46,0-1,0-2,0-0,0,2,2,1,0,0,0,0,0
KEB하나,6,034,201311,00,김하정,G,02:54,0-0,0-0,0-0,0,0,0,0,3,0,0,0,0
KEB하나,6,034,201311,00,팀합계,팀합계,200:00,16-41,6-17,19-26,8,32,40,13,19,3,12,3,69
