team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,23,034,201312,01,샌포드,C,40:00,4-11,0-0,0-2,2,8,10,1,3,2,2,2,8
KEB하나,23,034,201312,01,김정은,F,37:38,6-14,2-6,0-0,2,2,4,6,1,1,3,0,18
KEB하나,23,034,201312,01,김지현,G,32:53,1-1,0-2,0-0,1,1,2,4,5,1,2,0,2
KEB하나,23,034,201312,01,박하나,G,32:22,0-3,3-7,0-0,1,3,4,2,2,0,2,1,9
KEB하나,23,034,201312,01,허윤자,C,31:23,3-6,0-0,6-6,2,1,3,1,4,3,3,0,12
KEB하나,23,034,201312,01,김보미,G,08:52,1-1,0-0,2-2,0,0,0,0,1,0,1,0,4
KEB하나,23,034,201312,01,이유진,C,08:37,0-2,0-0,0-0,0,0,0,0,2,0,0,0,0
KEB하나,23,034,201312,01,강이슬,G,06:25,0-0,0-2,0-0,0,0,0,0,1,1,0,0,0
KEB하나,23,034,201312,01,김하정,G,01:50,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
KEB하나,23,034,201312,01,팀합계,팀합계,200:00,15-38,5-17,8-10,9,15,24,14,19,8,13,3,53
