team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
남부선발,1,034,201401,10,최윤아,G,27:18,3-4,1-3,0-0,1,1,2,6,3,3,0,0,9
남부선발,1,034,201401,10,커리,F,27:18,10-14,1-6,5-6,1,8,9,3,3,1,0,0,28
남부선발,1,034,201401,10,변연하,F,25:23,0-0,2-6,0-0,0,3,3,2,0,1,2,0,6
남부선발,1,034,201401,10,스트릭렌,C,22:42,2-5,4-8,2-2,2,6,8,3,2,2,0,1,18
남부선발,1,034,201401,10,김단비,F,17:38,2-2,0-2,0-0,2,0,2,2,0,1,0,0,4
남부선발,1,034,201401,10,배혜윤,F,17:18,3-5,0-0,0-0,1,1,2,1,3,2,1,0,6
남부선발,1,034,201401,10,김연주,F,16:12,1-1,3-8,0-0,2,1,3,0,0,0,1,0,11
남부선발,1,034,201401,10,조은주,F,15:00,1-6,3-6,0-0,2,1,3,1,0,0,0,0,11
남부선발,1,034,201401,10,곽주영,F,12:42,1-3,0-0,0-0,2,1,3,2,0,0,0,0,2
남부선발,1,034,201401,10,홍아란,G,12:42,0-2,0-1,0-0,0,0,0,1,0,0,0,0,0
남부선발,1,034,201401,10,강아정,F,05:47,0-0,1-4,0-0,1,1,2,1,0,0,0,0,3
남부선발,1,034,201401,10,팀합계,팀합계,200:00,23-42,15-44,7-8,14,23,37,22,11,10,4,1,98
