team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,80,034,201402,01,신정자,C,38:39,5-10,0-0,0-0,2,3,5,0,3,0,3,0,10
KDB생명,80,034,201402,01,이경은,G,38:09,3-6,0-4,0-0,2,3,5,8,2,1,3,2,6
KDB생명,80,034,201402,01,한채진,F,38:05,3-4,2-5,1-1,0,1,1,3,4,1,5,1,13
KDB생명,80,034,201402,01,켈리,C,37:11,7-13,0-0,0-0,5,16,21,2,0,1,1,2,14
KDB생명,80,034,201402,01,이연화,F,35:46,3-8,0-3,0-0,0,2,2,1,3,0,1,0,6
KDB생명,80,034,201402,01,노현지,F,06:09,0-0,0-1,0-0,0,0,0,0,1,0,0,0,0
KDB생명,80,034,201402,01,제니퍼,F,02:49,1-2,0-0,0-0,0,1,1,0,1,0,0,0,2
KDB생명,80,034,201402,01,박혜련,G,01:51,0-0,0-0,0-0,0,0,0,0,1,0,1,0,0
KDB생명,80,034,201402,01,김소담,C,01:21,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,80,034,201402,01,팀합계,팀합계,200:00,22-43,2-13,1-1,9,26,35,14,15,3,14,5,51
