team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,67,034,201402,01,박혜진,G,45:00,4-8,5-12,0-0,1,9,10,4,2,0,0,0,23
우리은행,67,034,201402,01,임영희,F,42:23,5-15,1-4,1-2,2,2,4,4,1,1,2,0,14
우리은행,67,034,201402,01,굿렛,C,37:14,7-16,0-0,0-0,9,9,18,0,0,0,1,1,14
우리은행,67,034,201402,01,이승아,G,36:56,0-1,0-3,2-2,1,4,5,4,4,1,2,0,2
우리은행,67,034,201402,01,양지희,C,34:44,3-9,0-0,0-0,5,2,7,4,3,1,2,3,6
우리은행,67,034,201402,01,이선화,C,10:16,3-10,0-0,0-0,1,1,2,1,0,0,1,0,6
우리은행,67,034,201402,01,이은혜,G,08:04,0-0,0-0,1-2,0,0,0,1,3,0,0,0,1
우리은행,67,034,201402,01,퀸,F,07:46,0-3,0-0,0-0,0,2,2,0,3,0,3,0,0
우리은행,67,034,201402,01,김은경,F,02:37,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
우리은행,67,034,201402,01,팀합계,팀합계,225:00,22-62,6-19,4-6,19,29,48,18,16,3,11,4,66
