team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,2,045,202410,01,김진영,F,30:48,4-8,1-2,2-2,5,0,5,1,4,0,4,0,13
신한은행,2,045,202410,01,신지현,G,30:29,4-6,2-5,0-0,0,2,2,7,1,0,2,1,14
신한은행,2,045,202410,01,최이샘,F,30:02,3-6,0-3,0-0,3,3,6,1,3,0,4,0,6
신한은행,2,045,202410,01,타니무라 리카,C,26:30,7-13,0-3,2-4,2,8,10,4,2,0,1,0,16
신한은행,2,045,202410,01,이경은,G,22:03,2-3,0-2,2-2,0,3,3,2,3,1,1,0,6
신한은행,2,045,202410,01,신이슬,G,20:50,1-2,0-2,0-0,0,5,5,2,2,1,1,0,2
신한은행,2,045,202410,01,구슬,F,17:13,2-3,0-2,3-3,1,4,5,0,1,1,2,0,7
신한은행,2,045,202410,01,강계리,G,10:07,0-1,0-2,0-0,1,1,2,1,0,1,0,0,0
신한은행,2,045,202410,01,홍유순,F,08:42,0-0,0-0,0-0,1,0,1,1,3,0,0,0,0
신한은행,2,045,202410,01,김지영,G,03:16,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
신한은행,2,045,202410,01,팀합계,팀합계,200:00,23-42,3-21,9-11,13,26,39,20,19,4,16,1,64
