team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,49,045,202501,01,박성진,C,31:31,1-5,0-0,2-2,3,1,4,4,3,1,3,1,4
BNK 썸,49,045,202501,01,이이지마 사키,F,31:31,2-3,3-3,0-0,2,2,4,0,2,3,2,0,13
BNK 썸,49,045,202501,01,이소희,G,25:06,3-6,2-5,2-4,0,3,3,2,1,1,2,0,14
BNK 썸,49,045,202501,01,김소니아,F,24:43,5-8,1-2,0-0,3,8,11,2,3,0,2,0,13
BNK 썸,49,045,202501,01,변소정,F,24:40,2-3,0-0,0-0,1,6,7,1,3,1,0,0,4
BNK 썸,49,045,202501,01,안혜지,G,23:32,2-4,0-5,0-0,1,3,4,3,3,0,0,1,4
BNK 썸,49,045,202501,01,심수현,G,15:29,5-9,0-0,0-0,1,3,4,3,1,0,3,0,10
BNK 썸,49,045,202501,01,김민아,G,14:54,1-3,1-3,0-0,0,2,2,0,1,1,2,0,5
BNK 썸,49,045,202501,01,박경림,G,05:37,0-0,0-0,0-0,0,0,0,2,0,1,0,0,0
BNK 썸,49,045,202501,01,김도연,C,00:59,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
BNK 썸,49,045,202501,01,최민주,C,00:59,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,49,045,202501,01,최서연,G,00:59,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,49,045,202501,01,팀합계,팀합계,200:00,21-42,7-19,4-6,11,29,40,17,17,8,14,2,67
