team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,19,045,202411,01,양인영,C,33:22,4-8,0-0,4-4,1,4,5,1,0,1,1,1,12
하나은행,19,045,202411,01,진안,C,33:05,6-8,0-1,2-2,3,6,9,6,2,0,3,1,14
하나은행,19,045,202411,01,이시다 유즈키,G,32:45,2-7,3-7,6-6,1,1,2,3,1,0,2,0,19
하나은행,19,045,202411,01,정예림,G,25:40,0-1,0-2,0-0,0,3,3,1,0,1,1,0,0
하나은행,19,045,202411,01,고서연,G,22:32,0-3,3-7,1-2,1,1,2,0,5,1,0,0,10
하나은행,19,045,202411,01,김정은,F,19:31,0-1,0-2,0-0,0,2,2,3,0,0,0,0,0
하나은행,19,045,202411,01,정현,F,13:24,0-2,0-0,0-0,1,3,4,0,4,0,2,0,0
하나은행,19,045,202411,01,박진영,F,13:21,0-2,1-2,0-0,0,2,2,2,2,0,0,0,3
하나은행,19,045,202411,01,김시온,G,06:20,0-1,0-0,2-2,0,0,0,0,1,0,0,0,2
하나은행,19,045,202411,01,팀합계,팀합계,200:00,12-33,7-21,15-16,7,22,29,16,15,3,9,2,60
