team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,34,045,202412,01,정예림,G,30:23,1-3,0-4,2-3,2,2,4,0,3,1,0,0,4
하나은행,34,045,202412,01,김시온,G,30:13,1-1,1-6,2-2,2,1,3,3,5,0,2,0,7
하나은행,34,045,202412,01,양인영,C,29:59,5-9,1-1,0-1,1,2,3,3,4,1,1,1,13
하나은행,34,045,202412,01,김정은,F,22:17,2-4,1-4,0-0,1,6,7,1,0,0,1,0,7
하나은행,34,045,202412,01,진안,C,21:28,4-8,0-0,0-2,2,3,5,1,3,1,0,1,8
하나은행,34,045,202412,01,박진영,F,18:49,2-6,0-3,0-0,1,2,3,1,4,0,1,0,4
하나은행,34,045,202412,01,박소희,G,14:09,0-1,0-3,4-6,1,2,3,4,0,0,1,0,4
하나은행,34,045,202412,01,고서연,G,13:48,0-0,0-4,0-0,0,1,1,0,1,2,1,0,0
하나은행,34,045,202412,01,이시다 유즈키,G,08:01,0-0,0-3,0-0,0,0,0,1,1,0,1,0,0
하나은행,34,045,202412,01,김하나,C,05:13,0-1,0-0,1-2,3,0,3,0,0,0,1,0,1
하나은행,34,045,202412,01,정현,F,03:26,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0
하나은행,34,045,202412,01,이다현,F,02:14,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,34,045,202412,01,팀합계,팀합계,200:00,15-34,3-29,9-16,13,19,32,14,21,5,10,2,48
