team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,59,045,202501,01,김시온,G,36:46,3-5,3-9,0-0,0,4,4,6,3,1,2,1,15
하나은행,59,045,202501,01,양인영,C,34:51,4-13,0-0,3-6,2,6,8,4,4,1,1,2,11
하나은행,59,045,202501,01,김정은,F,33:02,2-3,1-3,0-0,1,2,3,4,2,1,1,0,7
하나은행,59,045,202501,01,박소희,G,29:03,1-2,1-4,0-0,1,1,2,1,2,0,2,0,5
하나은행,59,045,202501,01,이시다 유즈키,G,28:32,1-2,0-2,1-2,1,2,3,4,4,1,4,1,3
하나은행,59,045,202501,01,진안,C,22:09,5-7,0-1,1-1,4,7,11,0,4,0,2,0,11
하나은행,59,045,202501,01,박진영,F,05:48,1-1,0-0,0-0,0,1,1,1,1,0,0,0,2
하나은행,59,045,202501,01,정현,F,05:18,0-0,1-1,0-0,0,0,0,0,1,0,0,0,3
하나은행,59,045,202501,01,김하나,C,02:26,1-2,0-0,0-0,0,0,0,0,1,0,1,0,2
하나은행,59,045,202501,01,이다현,F,01:28,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,59,045,202501,01,김유선,G,00:37,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,59,045,202501,01,팀합계,팀합계,200:00,18-35,6-20,5-9,9,23,32,20,22,4,13,4,59
