team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,3,045,202410,01,이소희,G,38:28,3-7,1-4,0-0,0,2,2,4,3,2,3,0,9
BNK 썸,3,045,202410,01,김소니아,F,38:09,6-10,0-3,5-6,6,4,10,5,2,1,3,1,17
BNK 썸,3,045,202410,01,박혜진,G,38:06,3-5,1-6,1-2,2,4,6,2,3,6,1,1,10
BNK 썸,3,045,202410,01,안혜지,G,37:56,6-10,5-12,0-2,3,1,4,4,2,0,2,0,27
BNK 썸,3,045,202410,01,이이지마 사키,F,25:27,2-3,0-1,0-0,1,4,5,0,2,0,2,0,4
BNK 썸,3,045,202410,01,박성진,C,16:46,1-1,0-0,0-0,4,1,5,1,1,0,0,0,2
BNK 썸,3,045,202410,01,심수현,G,02:23,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,3,045,202410,01,김민아,G,01:32,0-1,0-1,0-0,0,0,0,0,2,0,0,0,0
BNK 썸,3,045,202410,01,박경림,G,00:29,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,3,045,202410,01,변소정,F,00:29,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,3,045,202410,01,김정은,F,00:15,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,3,045,202410,01,팀합계,팀합계,200:00,21-37,7-27,6-10,16,16,32,16,15,9,11,2,69
