team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,30,045,202411,01,김소니아,F,32:17,3-9,2-4,0-0,2,1,3,2,4,0,2,0,12
BNK 썸,30,045,202411,01,안혜지,G,29:48,3-5,1-5,1-1,1,2,3,2,2,0,3,0,10
BNK 썸,30,045,202411,01,박혜진,G,27:57,1-3,0-3,0-0,2,5,7,6,3,1,0,0,2
BNK 썸,30,045,202411,01,이소희,G,26:14,0-6,0-1,4-4,0,2,2,0,1,0,2,0,4
BNK 썸,30,045,202411,01,이이지마 사키,F,23:24,0-1,2-4,0-0,1,5,6,0,2,1,0,0,6
BNK 썸,30,045,202411,01,박성진,C,13:48,1-4,0-0,0-0,0,1,1,1,2,0,2,0,2
BNK 썸,30,045,202411,01,김민아,G,11:50,1-3,1-3,4-4,0,1,1,0,2,1,0,0,9
BNK 썸,30,045,202411,01,심수현,G,10:52,1-5,0-0,3-4,0,1,1,1,0,0,1,0,5
BNK 썸,30,045,202411,01,변소정,F,10:06,0-0,1-1,0-0,1,0,1,0,2,0,0,0,3
BNK 썸,30,045,202411,01,김정은,F,08:42,0-1,0-1,2-2,1,0,1,0,0,0,2,0,2
BNK 썸,30,045,202411,01,박경림,G,05:02,0-0,0-1,0-0,0,2,2,1,0,0,0,0,0
BNK 썸,30,045,202411,01,팀합계,팀합계,200:00,10-37,7-23,14-15,8,20,28,13,18,3,12,0,55
