team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,33,045,202412,01,김소니아,F,35:18,4-13,1-3,7-9,6,5,11,1,2,2,3,0,18
BNK 썸,33,045,202412,01,박혜진,G,35:15,2-4,1-4,1-2,2,6,8,2,1,1,1,1,8
BNK 썸,33,045,202412,01,이이지마 사키,F,34:51,3-4,1-1,0-0,1,1,2,0,2,2,0,0,9
BNK 썸,33,045,202412,01,안혜지,G,34:38,2-4,0-2,3-4,0,3,3,8,4,4,3,1,7
BNK 썸,33,045,202412,01,이소희,G,33:42,6-13,4-6,2-2,0,4,4,0,3,1,0,0,26
BNK 썸,33,045,202412,01,변소정,F,07:19,0-0,0-1,0-2,0,2,2,0,1,0,0,1,0
BNK 썸,33,045,202412,01,김민아,G,06:18,0-3,0-0,0-0,1,1,2,0,2,0,0,0,0
BNK 썸,33,045,202412,01,심수현,G,05:22,0-2,0-0,1-2,0,2,2,1,3,0,0,0,1
BNK 썸,33,045,202412,01,박성진,C,05:09,0-2,0-0,0-0,0,1,1,0,1,0,0,0,0
BNK 썸,33,045,202412,01,김정은,F,02:08,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,33,045,202412,01,팀합계,팀합계,200:00,17-45,7-17,14-21,10,25,35,12,19,10,7,3,69
