team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,53,045,202501,01,이해란,F,37:12,5-10,2-5,1-2,2,10,12,1,3,3,0,1,17
삼성생명,53,045,202501,01,키아나 스미스,G,30:34,1-3,4-5,4-4,0,5,5,4,0,0,4,1,18
삼성생명,53,045,202501,01,배혜윤,C,29:46,3-8,0-0,0-1,3,5,8,4,3,0,1,2,6
삼성생명,53,045,202501,01,조수아,G,28:12,3-7,2-9,0-0,0,6,6,1,2,5,2,0,12
삼성생명,53,045,202501,01,강유림,F,22:59,2-5,0-1,0-0,2,3,5,1,4,2,0,0,4
삼성생명,53,045,202501,01,김아름,F,17:18,1-1,0-5,0-0,1,0,1,0,5,0,0,0,2
삼성생명,53,045,202501,01,히라노 미츠키,G,10:21,0-3,1-2,0-0,0,1,1,1,0,0,0,0,3
삼성생명,53,045,202501,01,최예슬,F,08:50,0-1,0-1,0-0,1,1,2,0,0,0,0,0,0
삼성생명,53,045,202501,01,김단비,F,08:47,1-2,0-1,0-0,0,2,2,2,2,0,1,1,2
삼성생명,53,045,202501,01,김수인,G,01:27,0-0,0-1,0-0,0,1,1,1,0,0,0,0,0
삼성생명,53,045,202501,01,방지온,C,01:27,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2
삼성생명,53,045,202501,01,유하은,F,01:27,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,53,045,202501,01,이예나,F,01:27,0-0,0-0,0-0,1,0,1,0,0,0,1,0,0
삼성생명,53,045,202501,01,임규리,F,00:13,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,53,045,202501,01,팀합계,팀합계,200:00,17-41,9-30,5-7,11,34,45,15,19,10,9,5,66
