team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,32,045,202412,01,강유림,F,32:01,2-4,3-7,2-2,2,4,6,0,3,0,2,3,15
삼성생명,32,045,202412,01,조수아,G,28:06,4-8,2-4,0-0,0,4,4,1,1,1,4,0,14
삼성생명,32,045,202412,01,배혜윤,C,27:08,1-3,0-0,0-0,1,2,3,6,2,2,3,1,2
삼성생명,32,045,202412,01,키아나 스미스,G,26:35,2-4,3-5,0-0,1,5,6,3,1,3,2,0,13
삼성생명,32,045,202412,01,최예슬,F,23:31,1-2,0-3,4-4,2,7,9,1,5,0,0,0,6
삼성생명,32,045,202412,01,히라노 미츠키,G,21:49,3-7,0-3,0-0,1,2,3,1,4,1,0,0,6
삼성생명,32,045,202412,01,김아름,F,18:09,0-1,0-2,1-2,2,1,3,2,3,1,0,1,1
삼성생명,32,045,202412,01,유하은,F,05:02,0-0,0-2,0-0,0,1,1,0,2,0,1,0,0
삼성생명,32,045,202412,01,이해란,F,04:59,3-3,0-0,0-1,0,1,1,0,0,0,0,0,6
삼성생명,32,045,202412,01,김수인,G,03:10,1-1,0-0,0-0,0,1,1,0,0,0,1,0,2
삼성생명,32,045,202412,01,방지온,C,03:10,0-0,0-0,0-2,1,0,1,0,1,0,0,0,0
삼성생명,32,045,202412,01,양지원,F,03:10,1-1,0-0,0-0,1,1,2,0,1,0,0,0,2
삼성생명,32,045,202412,01,이예나,F,03:10,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0
삼성생명,32,045,202412,01,팀합계,팀합계,200:00,18-35,8-26,7-11,12,29,41,14,23,8,13,5,67
