team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,13,045,202411,01,이해란,F,36:16,5-10,1-2,0-4,4,6,10,1,4,0,1,0,13
삼성생명,13,045,202411,01,강유림,F,35:50,2-7,1-4,2-4,3,3,6,3,3,0,1,0,9
삼성생명,13,045,202411,01,배혜윤,C,33:02,8-14,0-0,5-6,3,13,16,2,3,5,2,0,21
삼성생명,13,045,202411,01,키아나 스미스,G,29:04,2-6,2-6,0-0,0,2,2,5,2,0,1,1,10
삼성생명,13,045,202411,01,이주연,G,27:42,0-5,1-4,0-0,2,2,4,2,3,1,3,0,3
삼성생명,13,045,202411,01,조수아,G,12:54,3-3,0-1,0-0,0,0,0,0,1,0,3,0,6
삼성생명,13,045,202411,01,최예슬,F,10:22,1-1,0-0,0-0,1,2,3,1,2,0,1,0,2
삼성생명,13,045,202411,01,히라노 미츠키,G,06:11,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
삼성생명,13,045,202411,01,김아름,F,05:14,0-1,0-0,0-0,0,0,0,0,2,1,0,0,0
삼성생명,13,045,202411,01,이예나,F,02:10,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,13,045,202411,01,양지원,F,01:15,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,13,045,202411,01,팀합계,팀합계,200:00,21-47,5-17,7-14,13,28,41,15,21,7,12,1,64
