team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,25,045,202411,01,박혜진,G,38:26,3-8,1-4,3-4,1,11,12,4,3,1,1,2,12
BNK 썸,25,045,202411,01,김소니아,F,37:04,6-15,0-5,2-3,8,6,14,3,1,0,3,3,14
BNK 썸,25,045,202411,01,이이지마 사키,F,33:57,3-7,0-2,0-0,2,5,7,1,1,1,0,1,6
BNK 썸,25,045,202411,01,안혜지,G,27:37,0-2,1-5,1-2,2,2,4,3,4,0,1,0,4
BNK 썸,25,045,202411,01,이소희,G,24:51,1-4,0-4,2-2,2,2,4,0,5,0,1,0,4
BNK 썸,25,045,202411,01,심수현,G,15:12,3-7,0-0,2-2,0,0,0,1,1,0,0,0,8
BNK 썸,25,045,202411,01,변소정,F,11:07,1-3,0-0,1-1,0,0,0,0,0,0,0,0,3
BNK 썸,25,045,202411,01,박성진,C,05:20,0-0,0-0,2-2,1,2,3,0,2,0,0,0,2
BNK 썸,25,045,202411,01,김민아,G,05:07,1-1,0-0,0-2,0,0,0,0,1,0,0,0,2
BNK 썸,25,045,202411,01,김정은,F,01:19,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,25,045,202411,01,팀합계,팀합계,200:00,18-47,2-20,13-18,16,28,44,12,18,2,6,6,55
