team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,70,045,202501,01,양인영,C,43:10,6-13,1-1,4-8,5,6,11,3,2,0,4,3,19
하나은행,70,045,202501,01,김정은,F,43:02,7-16,1-9,0-0,4,11,15,3,4,0,1,2,17
하나은행,70,045,202501,01,정예림,G,38:32,1-6,0-2,0-0,1,5,6,3,4,3,0,1,2
하나은행,70,045,202501,01,박소희,G,37:21,1-6,0-3,0-0,3,2,5,6,2,0,3,1,2
하나은행,70,045,202501,01,김시온,G,32:50,0-2,0-2,0-0,0,4,4,1,1,0,2,0,0
하나은행,70,045,202501,01,이시다 유즈키,G,26:49,4-5,1-4,1-1,4,1,5,3,3,1,2,0,12
하나은행,70,045,202501,01,박진영,F,14:28,2-3,0-1,0-0,0,0,0,1,1,1,0,0,4
하나은행,70,045,202501,01,진안,C,12:43,2-7,0-0,3-3,0,1,1,1,1,0,0,1,7
하나은행,70,045,202501,01,정현,F,01:05,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
하나은행,70,045,202501,01,팀합계,팀합계,250:00,23-58,3-22,8-12,17,30,47,21,18,5,12,8,63
