team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,39,029,200911,01,김정은,F,35:10,6-8,0-2,0-3,0,2,2,2,2,0,3,2,12
신세계,39,029,200911,01,허윤자,C,33:45,5-10,0-0,4-4,3,8,11,0,4,2,3,0,14
신세계,39,029,200911,01,김지윤,G,33:21,4-8,0-2,6-8,0,1,1,5,1,0,3,0,14
신세계,39,029,200911,01,박세미,G,29:36,1-2,1-3,4-4,0,2,2,2,2,0,0,0,9
신세계,39,029,200911,01,양지희,C,29:13,4-9,0-0,0-0,1,2,3,1,3,1,1,0,8
신세계,39,029,200911,01,진신혜,C,14:37,0-1,0-0,0-0,0,0,0,1,1,1,0,1,0
신세계,39,029,200911,01,양선애,G,11:57,0-1,0-1,0-0,0,0,0,0,2,0,0,0,0
신세계,39,029,200911,01,박하나,G,07:20,0-0,1-2,0-0,0,1,1,0,1,1,0,0,3
신세계,39,029,200911,01,염윤아,F,02:36,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
신세계,39,029,200911,01,배혜윤,C,02:25,2-2,0-0,0-2,0,0,0,0,0,1,0,0,4
신세계,39,029,200911,01,팀합계,팀합계,200:00,22-41,2-10,14-21,4,17,21,11,16,6,11,3,64
