team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,31,029,200911,01,강영숙,C,34:22,5-9,0-0,2-2,1,5,6,3,3,0,2,1,12
신한은행,31,029,200911,01,정선민,F,34:11,10-17,1-1,3-3,3,8,11,3,4,1,4,1,26
신한은행,31,029,200911,01,전주원,G,27:01,3-3,1-3,0-0,0,0,0,7,3,1,1,0,9
신한은행,31,029,200911,01,이연화,F,26:30,3-3,3-6,1-2,1,4,5,0,0,3,2,0,16
신한은행,31,029,200911,01,진미정,F,26:02,3-3,0-1,0-0,1,0,1,0,0,1,2,1,6
신한은행,31,029,200911,01,최윤아,G,22:08,5-7,0-0,1-2,1,0,1,6,1,1,1,0,11
신한은행,31,029,200911,01,김단비,F,16:14,0-3,0-0,0-0,0,2,2,1,1,1,0,1,0
신한은행,31,029,200911,01,박채정,C,10:52,1-2,0-0,2-2,1,1,2,0,3,0,0,0,4
신한은행,31,029,200911,01,김연주,F,02:40,0-0,1-1,0-0,0,1,1,0,1,0,0,0,3
신한은행,31,029,200911,01,팀합계,팀합계,200:00,30-47,6-12,9-11,8,21,29,20,16,8,12,4,87
