team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,101,029,201002,01,김정은,F,36:48,7-10,3-3,6-6,4,11,15,3,4,0,0,0,29
신세계,101,029,201002,01,김지윤,G,35:50,5-9,0-3,2-2,0,2,2,5,1,0,3,1,12
신세계,101,029,201002,01,양지희,C,32:50,0-9,0-0,2-2,0,3,3,2,5,0,3,1,2
신세계,101,029,201002,01,박세미,G,26:13,1-2,3-6,1-1,0,1,1,1,2,1,2,0,12
신세계,101,029,201002,01,배혜윤,C,22:28,2-3,0-0,2-4,5,2,7,4,3,0,1,0,6
신세계,101,029,201002,01,허윤자,C,20:54,3-3,0-0,0-0,3,1,4,2,2,0,2,2,6
신세계,101,029,201002,01,양선애,G,15:47,0-0,0-5,1-2,0,2,2,0,1,0,0,0,1
신세계,101,029,201002,01,박하나,G,05:22,1-1,0-2,0-0,0,0,0,0,1,0,0,0,2
신세계,101,029,201002,01,진신혜,C,03:48,1-1,0-0,0-0,0,1,1,0,3,0,1,0,2
신세계,101,029,201002,01,팀합계,팀합계,200:00,20-38,6-19,14-17,12,23,35,17,22,1,12,4,72
