team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,38,038,201712,01,김단비,F,34:17,2-4,0-2,2-3,0,1,1,0,2,0,0,0,6
KEB하나,38,038,201712,01,강이슬,G,26:38,3-5,3-4,0-0,0,1,1,0,1,2,1,1,15
KEB하나,38,038,201712,01,해리슨,C,25:32,3-9,0-0,1-2,1,5,6,0,3,1,3,1,7
KEB하나,38,038,201712,01,과트미,F,24:28,4-10,0-1,0-0,1,4,5,3,3,0,1,2,8
KEB하나,38,038,201712,01,염윤아,F,23:28,1-2,1-1,2-2,1,0,1,1,1,2,3,0,7
KEB하나,38,038,201712,01,백지은,F,14:44,0-2,0-0,0-0,2,0,2,1,3,0,0,1,0
KEB하나,38,038,201712,01,김지영,G,13:15,1-3,0-1,0-0,0,2,2,2,2,1,1,0,2
KEB하나,38,038,201712,01,박언주,F,11:28,0-1,1-3,0-0,1,1,2,0,1,0,1,0,3
KEB하나,38,038,201712,01,신지현,G,10:58,0-0,0-2,0-0,0,1,1,2,1,0,1,0,0
KEB하나,38,038,201712,01,김이슬,G,10:32,1-1,0-1,2-2,0,0,0,3,3,1,1,0,4
KEB하나,38,038,201712,01,김예진,F,02:20,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,38,038,201712,01,서수빈,G,02:20,0-0,0-0,0-0,0,0,0,0,0,2,0,0,0
KEB하나,38,038,201712,01,팀합계,팀합계,200:00,15-37,5-15,7-9,6,15,21,12,20,9,12,5,52
