team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,41,038,201712,01,한채진,F,38:12,1-2,1-4,0-0,2,2,4,1,2,1,5,0,5
KDB생명,41,038,201712,01,서덜랜드,F,28:36,10-17,0-1,4-4,1,8,9,0,1,1,6,1,24
KDB생명,41,038,201712,01,김시온,G,25:47,2-5,0-1,1-1,3,2,5,3,3,1,2,0,5
KDB생명,41,038,201712,01,노현지,F,24:56,0-1,1-3,0-0,0,1,1,1,3,0,1,1,3
KDB생명,41,038,201712,01,구슬,F,20:37,0-1,0-0,0-0,0,2,2,0,3,0,0,1,0
KDB생명,41,038,201712,01,블랙,C,20:01,4-6,0-0,0-2,3,2,5,0,0,0,2,0,8
KDB생명,41,038,201712,01,김소담,C,17:53,1-2,0-0,0-0,0,0,0,1,2,0,0,0,2
KDB생명,41,038,201712,01,안혜지,G,14:13,0-1,0-3,1-2,0,1,1,1,1,1,1,0,1
KDB생명,41,038,201712,01,진안,C,05:38,1-3,0-0,1-1,0,2,2,1,0,0,1,0,3
KDB생명,41,038,201712,01,정유진,G,04:07,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
KDB생명,41,038,201712,01,팀합계,팀합계,200:00,19-38,2-13,7-10,9,20,29,8,15,4,18,3,51
