team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,104,038,201803,01,토마스,F,36:03,6-11,0-0,2-5,2,15,17,11,2,2,2,0,14
삼성생명,104,038,201803,01,김한별,F,27:44,2-6,0-2,0-0,3,3,6,5,0,1,0,0,4
삼성생명,104,038,201803,01,고아라,F,27:23,2-2,1-3,0-0,0,2,2,3,1,1,1,0,7
삼성생명,104,038,201803,01,이주연,F,26:33,4-5,1-3,0-0,0,1,1,2,3,2,1,0,11
삼성생명,104,038,201803,01,박하나,G,23:15,2-3,4-4,0-0,1,0,1,1,4,1,1,0,16
삼성생명,104,038,201803,01,양인영,F,21:24,5-12,0-0,1-2,1,0,1,0,3,1,1,3,11
삼성생명,104,038,201803,01,할리비,C,13:57,3-7,0-0,0-0,0,3,3,0,1,1,1,1,6
삼성생명,104,038,201803,01,한여름,C,08:36,0-2,0-0,0-0,2,2,4,0,0,0,0,1,0
삼성생명,104,038,201803,01,윤예빈,G,08:20,2-5,0-2,3-4,0,1,1,0,0,0,0,0,7
삼성생명,104,038,201803,01,최희진,F,06:45,0-2,0-0,0-2,0,0,0,0,0,0,0,0,0
삼성생명,104,038,201803,01,팀합계,팀합계,200:00,26-55,6-14,6-13,9,27,36,22,14,9,7,5,76
