team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,96,038,201802,01,한채진,F,35:12,4-9,1-3,2-2,2,2,4,0,3,2,2,0,13
KDB생명,96,038,201802,01,노현지,F,34:38,5-10,1-3,0-0,1,3,4,3,3,2,4,0,13
KDB생명,96,038,201802,01,서덜랜드,F,32:48,4-11,0-3,1-2,5,7,12,1,2,1,2,1,9
KDB생명,96,038,201802,01,김시온,G,30:19,0-3,1-4,5-6,1,3,4,6,3,1,5,0,8
KDB생명,96,038,201802,01,김소담,C,26:58,2-7,0-0,0-0,1,4,5,0,2,1,1,0,4
KDB생명,96,038,201802,01,구슬,F,18:54,2-4,1-2,4-6,0,5,5,1,3,0,0,0,11
KDB생명,96,038,201802,01,블랙,C,17:12,1-2,0-0,2-2,2,4,6,0,0,0,1,2,4
KDB생명,96,038,201802,01,김선희,F,03:02,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
KDB생명,96,038,201802,01,차지현,G,00:57,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,96,038,201802,01,팀합계,팀합계,200:00,19-47,4-15,14-18,12,28,40,11,16,7,15,3,64
