team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,54,038,201801,01,강이슬,G,37:41,4-8,1-6,4-4,1,3,4,2,3,1,0,0,15
KEB하나,54,038,201801,01,해리슨,C,34:57,7-15,0-0,3-5,2,9,11,1,2,1,2,2,17
KEB하나,54,038,201801,01,염윤아,F,32:02,1-3,2-3,0-0,2,3,5,2,1,1,2,1,8
KEB하나,54,038,201801,01,김이슬,G,25:40,0-3,1-2,5-6,1,2,3,6,2,0,1,0,8
KEB하나,54,038,201801,01,백지은,F,24:11,4-5,0-3,2-3,3,2,5,3,3,0,1,0,10
KEB하나,54,038,201801,01,김단비,F,20:30,0-2,1-5,0-0,0,0,0,1,2,1,2,1,3
KEB하나,54,038,201801,01,과트미,F,13:24,2-3,0-1,0-0,1,2,3,1,2,0,1,2,4
KEB하나,54,038,201801,01,김예진,F,04:20,0-1,0-0,0-0,0,0,0,0,1,0,1,0,0
KEB하나,54,038,201801,01,박언주,F,04:20,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
KEB하나,54,038,201801,01,서수빈,G,02:55,0-0,0-0,0-0,1,0,1,1,0,0,0,0,0
KEB하나,54,038,201801,01,팀합계,팀합계,200:00,18-40,5-21,14-18,11,21,32,17,16,4,10,6,65
