team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,28,038,201711,01,박하나,G,39:01,2-11,1-2,1-2,3,4,7,2,3,0,5,0,8
삼성생명,28,038,201711,01,토마스,F,37:26,8-23,0-0,6-9,6,11,17,3,2,4,3,1,22
삼성생명,28,038,201711,01,배혜윤,C,35:19,8-14,0-1,0-0,2,3,5,1,3,2,1,2,16
삼성생명,28,038,201711,01,강계리,G,31:29,1-3,0-3,0-0,0,3,3,3,3,1,0,0,2
삼성생명,28,038,201711,01,이사빈,G,21:02,3-5,0-0,1-2,0,2,2,1,2,0,0,0,7
삼성생명,28,038,201711,01,알렉산더,C,12:34,2-2,0-0,0-0,1,1,2,0,4,0,2,0,4
삼성생명,28,038,201711,01,최희진,F,10:32,1-1,0-0,2-2,1,0,1,0,3,0,0,0,4
삼성생명,28,038,201711,01,윤예빈,G,09:13,1-1,0-0,0-0,0,1,1,0,0,0,2,0,2
삼성생명,28,038,201711,01,이주연,F,03:24,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2
삼성생명,28,038,201711,01,팀합계,팀합계,200:00,27-62,1-6,10-15,13,25,38,10,20,7,13,3,67
