team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,44,038,201712,01,서덜랜드,F,32:20,5-15,0-0,0-0,9,7,16,3,3,1,0,2,10
KDB생명,44,038,201712,01,노현지,F,30:51,1-3,2-6,2-2,0,0,0,2,4,0,1,2,10
KDB생명,44,038,201712,01,김시온,G,30:05,2-10,1-2,0-0,4,4,8,3,2,1,3,0,7
KDB생명,44,038,201712,01,구슬,F,25:23,1-5,0-2,3-4,2,0,2,0,1,1,1,0,5
KDB생명,44,038,201712,01,한채진,F,23:46,0-1,0-3,0-0,0,1,1,3,2,1,3,0,0
KDB생명,44,038,201712,01,김소담,C,22:28,4-8,1-1,0-0,1,1,2,0,4,0,2,0,11
KDB생명,44,038,201712,01,블랙,C,17:40,3-5,0-0,0-0,0,8,8,1,0,0,2,1,6
KDB생명,44,038,201712,01,안혜지,G,09:55,0-2,0-1,0-0,2,0,2,1,2,1,1,0,0
KDB생명,44,038,201712,01,진안,C,07:32,1-6,0-0,0-0,2,2,4,0,0,0,0,0,2
KDB생명,44,038,201712,01,팀합계,팀합계,200:00,17-55,4-15,5-6,20,23,43,13,18,5,13,5,51
