team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,28,038,201711,01,김단비,F,37:01,4-12,1-2,4-5,2,5,7,2,2,1,3,0,15
신한은행,28,038,201711,01,쏜튼,F,32:47,2-8,1-5,4-4,1,10,11,2,2,2,3,2,11
신한은행,28,038,201711,01,윤미지,G,32:22,2-5,0-2,0-0,1,0,1,4,4,1,1,0,4
신한은행,28,038,201711,01,곽주영,F,28:52,3-7,0-0,2-3,4,3,7,1,2,2,0,0,8
신한은행,28,038,201711,01,유승희,F,24:48,4-6,2-2,0-2,0,1,1,1,2,0,2,1,14
신한은행,28,038,201711,01,그레이,C,17:13,3-5,0-0,4-6,4,8,12,0,4,0,2,2,10
신한은행,28,038,201711,01,김연주,F,16:32,2-3,0-4,0-0,0,0,0,2,2,1,0,1,4
신한은행,28,038,201711,01,김아름,F,06:06,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0
신한은행,28,038,201711,01,박소영,G,04:19,0-0,1-1,0-0,0,0,0,0,0,0,1,0,3
신한은행,28,038,201711,01,팀합계,팀합계,200:00,20-48,5-17,14-20,12,27,39,12,19,7,12,6,69
