team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,81,038,201802,01,김단비,F,38:14,2-9,0-3,0-0,3,4,7,9,2,1,1,0,4
신한은행,81,038,201802,01,곽주영,F,27:59,2-3,0-0,0-0,1,1,2,1,2,1,0,0,4
신한은행,81,038,201802,01,쏜튼,F,27:42,2-12,1-3,4-4,2,8,10,2,5,2,4,1,11
신한은행,81,038,201802,01,김연주,F,24:21,0-1,0-5,0-0,0,1,1,0,3,0,1,0,0
신한은행,81,038,201802,01,윤미지,G,22:20,2-2,1-3,0-1,0,0,0,2,5,2,2,0,7
신한은행,81,038,201802,01,그레이,C,22:18,9-15,0-0,6-8,3,8,11,0,2,1,1,0,24
신한은행,81,038,201802,01,김아름,F,16:20,3-4,0-0,0-0,1,3,4,0,2,0,0,0,6
신한은행,81,038,201802,01,유승희,F,13:31,0-1,0-0,0-0,0,0,0,0,1,2,1,0,0
신한은행,81,038,201802,01,양지영,F,07:15,0-2,0-1,0-0,0,0,0,0,0,1,1,0,0
신한은행,81,038,201802,01,팀합계,팀합계,200:00,20-49,2-15,10-13,10,25,35,14,22,10,11,1,56
