team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,84,038,201802,01,구슬,F,36:00,2-8,0-5,2-2,0,5,5,1,3,1,4,1,6
KDB생명,84,038,201802,01,김시온,G,35:50,0-2,1-2,1-2,0,2,2,3,4,1,2,0,4
KDB생명,84,038,201802,01,노현지,F,33:00,1-7,1-4,6-6,2,0,2,1,2,2,4,0,11
KDB생명,84,038,201802,01,서덜랜드,F,32:31,5-9,0-1,1-1,2,7,9,0,1,1,1,1,11
KDB생명,84,038,201802,01,김소담,C,25:39,5-10,0-2,0-0,3,4,7,0,2,0,0,0,10
KDB생명,84,038,201802,01,정유진,G,11:00,0-0,0-0,2-2,0,2,2,0,1,0,1,0,2
KDB생명,84,038,201802,01,진안,C,09:35,2-6,0-1,4-8,2,1,3,1,1,2,0,0,8
KDB생명,84,038,201802,01,블랙,C,09:04,2-3,0-0,0-0,2,0,2,0,1,0,1,1,4
KDB생명,84,038,201802,01,차지현,G,07:21,1-2,0-0,0-0,0,1,1,1,1,0,0,0,2
KDB생명,84,038,201802,01,팀합계,팀합계,200:00,18-47,2-15,16-21,11,22,33,7,16,7,13,3,58
