team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,29,038,201711,01,박혜진,G,38:22,4-11,2-4,5-6,6,4,10,7,2,1,4,1,19
우리은행,29,038,201711,01,김정은,F,32:32,4-11,1-3,0-0,2,3,5,3,2,2,1,0,11
우리은행,29,038,201711,01,어천와,C,29:41,2-5,0-0,5-6,5,10,15,1,2,1,3,2,9
우리은행,29,038,201711,01,임영희,F,29:11,3-9,0-2,0-0,1,5,6,2,2,2,3,0,6
우리은행,29,038,201711,01,홍보람,F,28:07,4-5,1-5,0-0,0,1,1,0,2,0,1,0,11
우리은행,29,038,201711,01,윌리엄스,F,19:01,2-5,0-0,1-2,1,3,4,0,5,0,2,1,5
우리은행,29,038,201711,01,이은혜,G,14:19,1-2,0-1,2-2,0,1,1,1,1,0,0,0,4
우리은행,29,038,201711,01,이선영,G,02:35,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
우리은행,29,038,201711,01,나윤정,G,01:38,0-0,1-1,0-0,0,0,0,0,0,0,0,0,3
우리은행,29,038,201711,01,박태은,G,01:38,2-2,0-0,0-0,0,0,0,0,0,0,0,1,4
우리은행,29,038,201711,01,최이샘,F,01:38,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
우리은행,29,038,201711,01,엄다영,F,01:18,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2
우리은행,29,038,201711,01,팀합계,팀합계,200:00,23-51,5-17,13-16,16,27,43,14,17,6,14,5,74
