team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,56,038,201801,01,김단비,F,25:13,1-4,0-2,4-6,3,1,4,0,3,0,0,0,6
KEB하나,56,038,201801,01,백지은,F,25:04,4-5,3-4,0-0,1,3,4,1,1,2,1,1,17
KEB하나,56,038,201801,01,해리슨,C,23:13,11-15,0-0,1-1,4,7,11,0,0,2,2,1,23
KEB하나,56,038,201801,01,김이슬,G,22:05,0-0,1-1,3-4,0,6,6,8,3,0,2,0,6
KEB하나,56,038,201801,01,서수빈,G,21:58,2-3,0-0,0-0,0,5,5,5,2,1,2,1,4
KEB하나,56,038,201801,01,강이슬,G,21:56,1-5,0-3,0-0,0,3,3,3,0,0,2,0,2
KEB하나,56,038,201801,01,박언주,F,15:10,0-1,0-4,0-0,0,2,2,0,0,0,1,0,0
KEB하나,56,038,201801,01,염윤아,F,11:23,3-4,0-0,0-2,0,1,1,2,3,1,0,0,6
KEB하나,56,038,201801,01,이하은,C,11:08,2-3,0-0,0-0,1,1,2,0,2,0,2,0,4
KEB하나,56,038,201801,01,과트미,F,08:36,0-2,2-2,0-0,0,5,5,2,2,0,0,0,6
KEB하나,56,038,201801,01,김예진,F,08:17,0-0,0-3,0-0,1,2,3,1,0,0,1,1,0
KEB하나,56,038,201801,01,김단아,F,02:26,0-0,0-0,0-0,1,0,1,0,0,0,1,0,0
KEB하나,56,038,201801,01,김지영,G,02:26,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0
KEB하나,56,038,201801,01,박찬양,F,01:05,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
KEB하나,56,038,201801,01,팀합계,팀합계,200:00,24-43,6-20,8-13,11,36,47,23,17,6,14,4,74
